"bodyid","pre","post","upstream","downstream","status","name","voxels","soma","side","connectivity.type","cell.type","class","cellBodyFiber","ItoLee_Lineage","ItoLee_Hemilineage","Hartenstein_Lineage","Hartenstein_Hemilineage","putative.classic.transmitter","putative.other.transmitter","FAFB.match","FAFB.match.quality","layer","ct.layer","axon.outputs","dend.outputs","axon.inputs","dend.inputs","total.length","axon.length","dend.length","pd.length","segregation_index","notes"
612703762,190,1196,1196,1480,"Traced","CRE052_R",497799883,TRUE,"right","CRE052","CRE052","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",5.1979381443299,5,993,318,188,976,2149.69293394205,368.562948225264,1333.48841162473,72.5998149856893,0.275810614340579,NA
643739027,190,1052,1052,1514,"Traced","CRE052_R",427331936,TRUE,"right","CRE052","CRE052","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",5.17489711934156,5,1129,360,183,857,2109.83562945517,465.056538599279,1248.38599179155,14.6202001037766,0.259077373729629,NA
674100160,222,1145,1145,1764,"Traced","CRE052_R",443016120,TRUE,"right","CRE052","CRE052","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",4.90595611285266,5,1334,365,449,682,2418.49337190264,879.208613104034,1074.10683375675,45.0826613364573,0.116081280972869,NA
736173896,217,777,777,1919,"Traced","CRE052_R",364237314,TRUE,"right","CRE052","CRE052","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",4.52119958634953,5,1374,472,241,476,1956.87126917925,546.867101412382,859.714401885234,24.4579433369286,0.11949981145596,NA
800273538,208,831,831,1751,"Traced","CRE055_R",341182792,TRUE,"right","CRE055","CRE055","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","720575940613478592","poor",5.04531410916581,5,1065,652,221,603,1980.11580703795,526.779562688029,984.616078247858,25.6369121307282,0.0886954671520966,NA
5813094619,157,440,440,1268,"Traced","CRE055_R",304727693,TRUE,"right","CRE055","CRE055","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",4.9969450101833,5,861,385,101,335,1413.33144340852,465.605366552612,605.93397770143,23.8598828427485,0.147558215204898,NA
673362451,134,643,643,1073,"Traced","CRE055_R",316092230,TRUE,"right","CRE055","CRE055","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",4.91975308641975,5,706,236,272,293,1586.2630801015,552.309406052746,490.658135031076,39.6164093853617,0.0553228280304739,NA
829593966,150,667,667,1134,"Traced","CRE055_R",323256164,TRUE,"right","CRE055","CRE055","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","720575940625703768","poor",4.68937048503612,5,815,311,162,461,1685.45102963072,535.098204800031,762.342329038667,16.2837386839953,0.157736676310264,NA
798908816,173,406,406,1469,"Traced","CRE055_R",336707467,TRUE,"right","CRE055","CRE055","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",4.99590583418628,5,890,488,80,315,1404.13558698392,363.809596815897,587.782965954244,70.8926437207343,0.134384318173508,NA
796836697,235,942,942,2006,"Traced","CRE055_R",392754466,TRUE,"right","CRE055","CRE055","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",4.98035160289555,5,1238,716,362,563,2216.930600974,709.364650175264,945.805211474932,70.4521548447239,0.0413043304213896,NA
5813011840,146,785,785,1127,"Traced","CRE055_R",342775389,TRUE,"right","CRE055","CRE055","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","720575940574523326","medium",4.91709844559585,5,812,315,340,441,1835.87754256143,782.710742290643,713.562876045602,33.8428424480332,0.0608860325158074,NA
797187575,169,631,631,1320,"Traced","CRE055_R",332373336,TRUE,"right","CRE055","CRE055","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",4.99590163934426,5,747,563,77,554,1650.30052104317,313.367712762923,964.755192105167,48.8615159115549,0.158545848360215,NA
768884949,211,873,873,1746,"Traced","CRE057_R",339435533,TRUE,"right","CRE057","CRE057","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",4.8350622406639,5,1310,373,379,474,2111.45249957391,768.296402596954,867.29867790953,51.3090225936495,0.0859286982394925,NA
736839651,186,495,495,1605,"Traced","CRE057_R",295279256,TRUE,"right","CRE057","CRE057","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","720575940598033557","poor",4.53696098562628,5,891,704,112,379,1444.76269102489,318.546262388346,709.59879567084,50.0315777090089,0.0756661889412384,NA
640630581,160,345,345,1459,"Traced","CRE058_R",390838368,TRUE,"right","CRE058","CRE058","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",4.59445585215606,5,1446,0,49,295,1376.74453782815,467.30849786203,598.037306994376,72.9913405219546,0.753788485388376,NA
702704906,147,450,450,1368,"Traced","CRE058_R",392366111,TRUE,"right","CRE058","CRE058","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",4.94938016528926,5,1349,0,49,398,1603.93323486266,520.100365462491,724.312078437044,50.1371360079337,0.789304086943608,NA
766493391,168,453,453,1573,"Traced","CRE058_R",390043276,TRUE,"right","CRE058","CRE058","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",5.0404984423676,5,1490,76,57,391,1538.86225267161,438.341426978386,827.282653894806,11.892540792134,0.576975076745699,NA
798892246,167,338,338,1522,"Traced","CRE058_R",402134754,TRUE,"right","CRE058","CRE058","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",4.93174767321613,5,1509,0,45,290,1373.65967883811,498.77553041892,579.890301748145,47.1973246931991,0.766874808141867,NA
767174553,141,286,286,1352,"Traced","CRE058_R",355804529,TRUE,"right","CRE058","CRE058","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",5.15751295336788,5,1344,1,46,235,1330.47594481795,437.044889395118,568.222261250715,48.4505735243989,0.721466032565615,NA
829939688,171,447,447,1571,"Traced","CRE058_R",467137880,FALSE,"right","CRE058","CRE058","TOON","AVM07","EBa1","EBa1","DALv2","DALv2","GABA","unknown","none","none",4.89457523029683,5,1522,10,43,401,1686.05645235181,417.892409316962,820.400743079493,63.9900819915016,0.768232636952495,NA
733040015,203,451,451,2316,"Traced","CRE073_R",402656736,TRUE,"right","CRE073","CRE073","TOON","PDL06","SLPad1","SLPad1_posterior","DPLl3","DPLl3_posterior","unknown","unknown","none","none",5.05427974947808,5,2220,0,222,212,1436.93212534191,458.995411079781,536.110589413814,116.561640005016,0.370775455908577,NA
510278421,218,539,539,2492,"Traced","CRE073_R",388409272,TRUE,"right","CRE073","CRE073","TOON","PDL06","SLPad1","SLPad1_posterior","DPLl3","DPLl3_posterior","unknown","unknown","720575940605359108","medium",5.16238437821172,5,1107,1270,77,445,1546.50497497046,214.308099488199,854.281142870063,118.669217723025,0.0732514457281794,NA
508689623,1362,5662,5662,12866,"Traced","CRE074_R",5297906260,TRUE,"right","CRE074","CRE074","TOON","PDM08","DM6","DM6","CM3_dorsal","CM3","unknown","unknown","720575940629354980","good",5.8210961737332,6,11980,820,2952,2636,10808.8841878219,4426.12239093792,4955.07994240139,216.333384235688,0.174887003348489,NA
640104852,465,963,963,3981,"Traced","CRE078(PDM09)_L",822281488,TRUE,"right","CRE078","CRE078","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.4769392033543,6,3603,372,325,622,2931.41461300212,966.70717933578,1317.53455361501,74.3559940037099,0.262189831557513,NA
639995972,563,2397,2397,4827,"Traced","CRE078_R",1195091614,TRUE,"right","CRE078","CRE078","TOON","PDM09","DM4","DM4_dorsal","CM4","CM4_dorsal","unknown","unknown","none","none",5.75184016824395,6,4530,276,781,1586,4950.45623529378,1520.64814073472,2575.5007953391,69.905477770553,0.34071599556001,NA
675767414,549,2080,2080,4812,"Traced","CRE078_R",1195877764,TRUE,"right","CRE078","CRE078","TOON","PDM09","DM4","DM4_dorsal","CM4","CM4_dorsal","unknown","unknown","none","none",5.72765072765073,6,4673,103,1384,675,4720.15743345044,2734.31102193534,1136.18016324463,122.320073863912,0.148946499701902,NA
643859327,605,1293,1293,5170,"Traced","CRE078(PDM09)_L",982563259,TRUE,"right","CRE078","CRE078","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.55613850996852,6,4936,154,851,405,3322.24382012795,1792.14251721277,776.210210734487,113.703432877104,0.130392653508354,NA
736140238,245,1128,1128,2047,"Traced","CRE080_R",854010989,TRUE,"right","CRE080","CRE080","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",5.07828810020877,5,1410,516,146,972,3703.50470120991,327.411437625722,2600.14578947752,118.816634577074,0.278109669130154,"pMP6b candidates"
5901213819,190,781,781,1451,"Traced","CRE080(PDM13)_L",932565431,TRUE,"right","CRE080","CRE080","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",5.7201646090535,5,789,662,57,719,2371.70829550451,229.774035803216,1507.27933921061,198.980096106941,0.190916648086059,"pMP6b candidates"
5901193671,277,1561,1561,1914,"Traced","CRE080_R",1198498298,TRUE,"right","CRE080","CRE080","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",5.32443531827515,5,1159,741,111,1438,3852.38793139127,377.573360820358,2912.27981324598,166.704237920717,0.252585825436139,"pMP6b candidates"
800286386,217,1045,1045,1679,"Traced","CRE080_R",886798893,TRUE,"right","CRE080","CRE080","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",5.08659793814433,5,969,675,116,909,3123.55412063614,259.864070785932,2176.47561705021,122.622901397832,0.184556605455373,"pMP6b candidates"
829050526,113,512,512,745,"Traced","CRE080(PDM13)_L",655586347,TRUE,"right","CRE080","CRE080","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",5.84394250513347,5,446,278,234,240,2157.49812777632,795.429110470878,698.35693648469,169.057485296496,0.0108462498401184,"pMP6b candidates"
829059301,199,582,582,1432,"Traced","CRE080(PDM13)_L",696799350,TRUE,"right","CRE080","CRE080","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",5.73092783505155,5,817,547,76,485,2233.58696194465,160.260149359359,1354.18099517767,257.441878767281,0.162025055973215,"pMP6b candidates"
5813022811,236,1131,1131,1814,"Traced","CRE080_R",1037548628,TRUE,"right","CRE080","CRE080","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",5.4122533748702,5,1254,550,159,959,3301.87723333392,336.675254512193,2332.24111108146,185.452453233327,0.235182605635338,"pMP6b candidates"
517682957,366,722,722,3441,"Traced","CRE087(PDM13)_L",880828155,TRUE,"right","CRE087","CRE087","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",5.33022774327122,5,3113,322,299,415,2786.77058070339,817.852905862837,1263.51557146709,203.100351864569,0.202997661559109,NA
548575149,323,1016,1016,3062,"Traced","CRE087_R",924130762,TRUE,"right","CRE087","CRE087","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",5.0850622406639,5,2716,336,237,768,3326.90986527105,664.553187498011,1873.55261144717,222.110196558746,0.33802002546355,NA
762698149,288,613,613,2610,"Traced","CRE088(PDM13)_L",706538082,TRUE,"right","CRE088","CRE088","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",5.67364016736402,5,2379,166,189,402,2432.21776416376,663.215717346268,1049.84705346793,174.525941896656,0.329168993118432,NA
671657343,343,790,790,3198,"Traced","CRE088_R",847542538,TRUE,"right","CRE088","CRE088","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",4.88265835929387,5,2803,276,187,578,3019.3353176263,673.503995602797,1609.22580660848,185.078880820729,0.355276263186016,NA
672524871,329,479,479,3203,"Traced","CRE088(PDM13)_L",808734559,TRUE,"right","CRE088","CRE088","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",5.41544885177453,5,2825,176,165,307,2288.88585038453,605.404157585567,921.472635030023,205.914596478417,0.308031231072173,NA
983905050,329,678,678,2448,"Traced","CRE089(PDM13)_L",795056980,TRUE,"right","CRE089","CRE089","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.1126173096976,6,2409,25,298,365,2465.71142474471,967.528007229955,850.182973878905,173.862418212692,0.358727482060232,"pMP6a candidates"
673047760,371,756,756,2868,"Traced","CRE089_R",852897609,TRUE,"right","CRE089","CRE089","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",5.70729166666667,6,2753,110,282,467,2970.25280823776,1042.38625051238,1272.46483291758,95.9364963189134,0.338507607793138,"pMP6a candidates"
675784199,327,725,725,2765,"Traced","CRE089_R",735769767,TRUE,"right","CRE089","CRE089","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",5.02063983488132,6,1980,759,149,561,2591.33408184957,776.037237521948,1263.62277584223,63.1787358722611,0.178814919121703,"pMP6a candidates"
733399215,393,633,633,2983,"Traced","CRE089_R",833186272,TRUE,"right","CRE089","CRE089","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",5.0846394984326,6,2732,196,178,446,2765.43386176394,927.280040628195,1219.14492229566,47.4296906578691,0.355002337224376,"pMP6a candidates"
5813022370,392,439,439,3264,"Traced","CRE089(PDM13)_L",749086113,TRUE,"right","CRE089","CRE089","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.19170984455959,6,2866,317,185,240,2078.5600139955,730.68654551734,706.028365255377,171.254293835476,0.175372384436252,"pMP6a candidates"
702708540,380,700,700,3058,"Traced","CRE089_R",866582856,TRUE,"right","CRE089","CRE089","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",4.88004136504654,6,2576,415,141,552,2981.17463594989,900.939040570464,1431.2174735462,61.3706302582076,0.317861488218462,"pMP6a candidates"
702199343,343,414,414,2942,"Traced","CRE089(PDM13)_L",632039629,TRUE,"right","CRE089","CRE089","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.02697095435685,6,2375,561,131,277,2033.31002636634,793.255868961534,773.28282764026,54.5415460079198,0.156755845966605,"pMP6a candidates"
767329844,434,537,537,3242,"Traced","CRE089(PDM13)_L",833421278,TRUE,"right","CRE089","CRE089","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.04984740590031,6,2956,92,253,262,2381.99661623788,773.479055138103,894.106842562815,273.807400094364,0.260658725141838,"pMP6a candidates"
800618162,225,763,763,1662,"Traced","CRE092_R",674864207,TRUE,"right","CRE092","CRE092","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",5.17440660474716,5,1378,274,172,585,2758.01747587487,816.207165040349,1366.35666440412,55.2238123204011,0.281056330174714,"pMP6a candidates"
642323384,258,660,660,2121,"Traced","CRE092_R",739559642,TRUE,"right","CRE092","CRE092","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","720575940628016012","medium",5.09958932238193,5,1802,283,137,505,2671.52778624726,557.59453326398,1351.10678237192,225.172719390255,0.321630023374319,"pMP6a candidates"
799249679,283,773,773,2235,"Traced","CRE092_R",735169956,TRUE,"right","CRE092","CRE092","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",5.11157455683003,5,1680,555,148,621,2686.12068978958,716.125059480616,1434.25709429795,65.0550867555729,0.22330917712389,"pMP6a candidates"
736632557,277,611,611,2119,"Traced","CRE092(PDM13)_L",651556280,TRUE,"right","CRE092","CRE092","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.05641025641026,5,1357,677,149,443,2298.36365141086,544.222301392674,1135.11255850047,167.5487409828,0.116845460856153,"pMP6a candidates"
5812983510,221,378,378,1872,"Traced","CRE092(PDM13)_L",612886388,TRUE,"right","CRE092","CRE092","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",5.97722567287785,5,1529,140,113,243,1853.19308969466,499.578626153932,742.143553606445,200.054468642586,0.295964221956031,"pMP6a candidates"
765975775,242,473,473,1961,"Traced","CRE092(PDM13)_L",628499157,TRUE,"right","CRE092","CRE092","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.05652620760534,5,1516,386,146,316,1947.8177430154,504.668671837752,806.031539129381,205.82603810157,0.162903924848655,"pMP6a candidates"
764412104,283,810,810,2395,"Traced","CRE092_R",742858087,TRUE,"right","CRE092","CRE092","TOON","PDM13","DM1","DM1","DPMm1","DPMm1","unknown","unknown","none","none",4.96569646569647,5,2182,151,175,618,2963.9464166394,711.790385826355,1502.20633893021,153.763558924285,0.432723880185363,"pMP6a candidates"
5813021046,662,4237,4237,5617,"Traced","CRE102_R",1453179886,TRUE,"right","CRE102","CRE102","TOON","PDM29","embryonic","PDM29","primary","PDM29","unknown","unknown","720575940627788789","good",5.20414507772021,6,2622,2792,1351,2843,6809.41047449937,1909.41220030045,3464.8124848116,223.283707040036,0.019672381385367,"Sm-C"
5813061258,355,1818,1818,2951,"Traced","CRE102(PDM29)_L",584444385,FALSE,"right","CRE102","CRE102","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",6.11389759665622,6,1892,1038,1073,727,3409.88100450089,1605.98314624581,999.823171230213,54.2183655035975,0.00186092685521544,"Sm-C"
607899687,168,306,306,1365,"Traced","CRE103_R",451795630,TRUE,"right","CRE103","CRE103","LHN","PVL04","VLPl&p1","VLPl&p1_posterior","BLVp2","BLVp2_posterior","unknown","unknown","none","none",4.95557851239669,5,793,547,87,212,1390.57677749349,290.512928948568,592.304892277868,191.08846496842,0.0580354374234754,NA
5813094811,361,947,947,3214,"Traced","CRE103_R",797552676,TRUE,"right","CRE103","CRE103","LHN","PVL04","VLPl&p1","VLPl&p1_posterior","BLVp2","BLVp2_posterior","unknown","unknown","none","none",4.95987654320988,5,1006,2098,87,809,2457.81096108956,294.181210335939,1343.29505335352,343.933070811258,0.0493810936837464,NA
670297553,367,761,761,3375,"Traced","CRE103_R",766912633,TRUE,"right","CRE103","CRE103","LHN","PVL04","VLPl&p1","VLPl&p1_posterior","BLVp2","BLVp2_posterior","unknown","unknown","none","none",4.89979123173278,5,3201,65,649,71,2411.67325974893,1393.64567103062,143.044217303381,353.409489498677,0.0224356144624548,NA
766126400,379,777,777,3445,"Traced","CRE103_R",812270188,TRUE,"right","CRE103","CRE103","LHN","PVL04","VLPl&p1","VLPl&p1_posterior","BLVp2","BLVp2_posterior","unknown","unknown","none","none",5.19544984488108,5,2820,385,322,413,2237.47043261394,933.796728538107,601.277371072599,96.8500376932892,0.160752969347979,NA
705787638,375,928,928,3566,"Traced","CRE103_R",781927969,TRUE,"right","CRE103","CRE103","LHN","PVL04","VLPl&p1","VLPl&p1_posterior","BLVp2","BLVp2_posterior","unknown","unknown","720575940630378842","medium",5.2183316168898,5,2482,904,445,453,2408.5017806383,957.657484663651,718.815172715099,139.020999795531,0.0399439786933571,NA
667266529,838,2509,2509,6132,"Traced","CRE108(SCB032)_R",2521064729,TRUE,"right","CRE108","CRE108","TOON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",5.18331616889804,5,5931,87,458,2014,6230.8661220802,977.380949653346,4355.29088566631,196.271122832652,0.607423824335828,NA
