bodyId,layer_mean,layer_olf_mean,layer_th_mean
2147677469,6.061,6.191,6.819
2147906589,7.074,7.539,7.276
2149253288,8.03,8.206,8.363
2149992004,6.637,6.881,7.22
2150354963,6.748,6.962,7.233
2150355261,6.914,7.064,7.358
2152021090,6.902,7.322,7.208
2152746462,6.773,7.023,7.102
2153083787,6.22,6.436,6.629
2153087596,7.201,7.432,7.621
2153377173,7.04,7.196,7.624
2153454486,5.537,5.771,5.914
2153726292,6.395,6.587,6.818
2153842789,6.742,6.889,7.153
2154442557,7.128,7.319,7.64
2154451583,8.074,8.248,8.606
2154767014,6.597,6.768,7.049
2155124575,7.838,8.06,8.294
2155237366,5.38,5.561,5.77
2155418746,7.075,7.179,7.639
2155505207,3.0,3.766,3.0
2155574014,4.924,5.289,5.321
2155574077,4.974,5.209,5.577
2155833665,4.534,4.896,4.881
2155838289,3.785,4.82,3.918
2155851048,4.224,4.779,4.67
2155915091,7.054,7.296,7.417
2155915107,7.048,7.374,7.482
2156519827,5.32,5.542,5.775
2156519947,3.592,3.586,5.644
2156873528,5.757,6.152,6.036
2156877769,5.671,6.051,5.963
2157206476,6.232,6.529,6.587
2157555663,6.156,6.48,6.589
2157564405,3.978,4.222,4.311
2157641190,5.929,6.131,6.474
2157896521,6.437,6.82,6.843
2157988001,5.698,5.881,6.269
2158246363,6.38,6.735,6.756
2158246414,5.988,6.223,6.457
2158979725,6.101,6.573,6.314
2158984105,6.757,7.02,7.134
2160271244,6.751,7.081,7.195
2162402915,1.0,,1.0
2162739943,1.0,,1.0
2162969684,7.002,7.149,7.496
2163102697,1.0,,1.0
2163793289,1.0,1.0,
2163793358,1.0,1.0,
2164130952,1.0,1.0,
2164134181,1.0,1.0,
2164143348,1.0,1.0,
2164151407,1.0,1.0,
2164816415,1.0,1.0,
2164820664,1.0,1.0,
2164829632,1.0,1.0,
2164833926,1.0,1.0,
2165157407,1.0,1.0,
2165157838,1.0,1.0,
2165161890,1.0,1.0,
2165161934,1.0,1.0,
2165161941,1.0,1.0,
2165161986,1.0,1.0,
2165166131,1.0,1.0,
2165170658,1.0,1.0,
2165170687,1.0,1.0,
2165502570,1.0,1.0,
2165830935,1.0,1.0,
2165843950,1.0,1.0,
2165844209,1.0,1.0,
2165852860,1.0,1.0,
2166042084,7.107,7.269,7.539
2166098256,1.0,1.0,
2166133204,2.164,2.143,4.742
2166193954,1.0,1.0,
2166193959,1.0,1.0,
2166197557,1.0,1.0,
2166197621,1.0,1.0,
2166197821,1.0,1.0,
2166539331,1.0,1.0,
2166871719,1.0,1.0,
2167553250,1.0,1.0,
2167561757,1.0,1.0,
2167885918,1.0,1.0,
2167885988,1.0,1.0,
2167898830,1.0,1.0,
2167903289,1.0,1.0,
2168235227,1.0,1.0,
2168239739,1.0,1.0,
2168524681,1.0,1.0,
2168533487,1.0,1.0,
2168571819,1.0,1.0,
2168571905,1.0,1.0,
2168572270,1.0,1.0,
2168576352,1.0,1.0,
2168576610,1.0,1.0,
2168869893,1.0,1.0,
2168908719,1.0,1.0,
2169198172,1.0,1.0,
2169198190,1.0,1.0,
2169219786,1.0,1.0,
2169224232,1.0,1.0,
2169228241,1.0,1.0,
2169254031,1.0,1.0,
2169267537,1.0,1.0,
2169538985,1.0,1.0,
2169573598,1.0,1.0,
2169578035,1.0,1.0,
2169591162,1.0,1.0,
2169595273,1.0,1.0,
2169599839,1.0,1.0,
2169918880,1.0,1.0,
2169936327,1.0,1.0,
2179731270,6.844,7.181,7.31
2181048794,7.276,7.458,7.763
2181390246,6.913,7.107,7.378
2181730644,6.575,6.799,7.104
2181795104,5.572,5.898,5.955
2182080471,6.188,6.531,6.743
2182391321,7.309,7.516,7.699
2182417008,6.587,6.825,7.019
2182749660,6.486,6.746,7.047
2183418336,6.673,6.807,7.111
2183439862,6.311,6.662,6.874
2183777296,6.612,6.814,7.196
2184147734,5.632,6.078,5.855
2184148337,4.042,4.422,4.405
2184459381,6.245,6.554,6.744
2184834148,4.511,4.688,5.238
2184838726,4.423,4.569,4.951
2185140938,7.32,7.43,7.837
2185189361,4.085,4.184,5.04
2185460817,6.343,6.607,6.902
2185481747,6.528,6.74,6.919
2185486349,7.532,7.759,7.902
2185547554,5.328,5.546,5.661
2185818269,6.367,6.629,6.788
2185822630,6.539,6.76,7.057
2186155295,6.661,6.901,7.15
2186837387,6.473,6.635,6.99
2187515326,7.035,7.231,7.573
2188585641,5.642,6.008,5.884
2188590741,6.208,6.487,6.492
2189336674,5.244,5.309,6.543
2190359821,6.186,6.456,6.667
2190537640,7.095,7.236,7.683
2195846519,1.0,1.0,
2195869005,1.0,1.0,
2196191950,1.0,1.0,
2196192146,1.0,1.0,
2196209657,1.0,1.0,
2196210183,1.0,1.0,
2196533087,1.0,1.0,
2196551437,1.0,1.0,
2196874754,1.0,1.0,
2196883380,1.0,1.0,
2197158842,1.0,1.0,
2197158864,1.0,1.0,
2197163510,1.0,1.0,
2197219986,1.0,1.0,
2197220063,1.0,1.0,
2197220186,1.0,1.0,
2197224079,1.0,1.0,
2197224127,1.0,1.0,
2197224226,1.0,1.0,
2197228908,1.0,1.0,
2197232766,1.0,1.0,
2197500470,1.0,1.0,
2197500539,1.0,1.0,
2197561253,1.0,1.0,
2197569253,1.0,1.0,
2197573388,1.0,1.0,
2197841544,1.0,1.0,
2197876080,1.0,1.0,
2198243007,1.0,1.0,
2198247044,1.0,1.0,
2198247262,1.0,1.0,
2198579859,1.0,1.0,
2198584024,1.0,1.0,
2198584363,1.0,1.0,
2198925014,1.0,1.0,
2198928886,1.0,1.0,
2198929158,1.0,1.0,
2199218544,1.0,1.0,
2199244414,1.0,1.0,
2199248827,1.0,1.0,
2199257831,1.0,1.0,
2199261919,1.0,1.0,
2199559677,1.0,1.0,
2199611432,1.0,1.0,
2199615494,1.0,1.0,
2199961165,1.0,1.0,
2200228723,1.0,1.0,
2200228767,1.0,1.0,
2200228798,1.0,1.0,
2200288919,1.0,1.0,
2200301686,1.0,1.0,
2200569724,1.0,1.0,
2200626077,1.0,1.0,
2200958472,1.0,1.0,
2210986738,7.769,7.945,8.097
2211328315,8.354,8.549,8.677
2211443902,7.123,7.34,7.536
2211737961,7.029,7.266,7.587
2212825480,5.401,5.814,5.61
2213438953,7.054,7.269,7.58
2214475321,6.714,6.948,7.119
2214504597,3.923,4.402,4.49
2214846055,3.957,4.686,4.041
2215161310,6.756,6.897,7.341
2215182366,4.767,4.869,5.232
2215187378,5.019,5.534,5.123
2215550458,5.774,5.943,6.036
2215558377,3.725,4.34,3.906
2215808978,6.234,6.395,6.804
2215809310,6.82,6.98,7.252
2216154941,6.495,6.712,6.939
2216159577,6.241,6.579,6.585
2216261919,6.627,6.815,7.063
2216646860,5.384,5.555,5.828
2217535958,7.777,8.063,8.148
2217868424,7.069,7.305,7.373
2218213100,6.636,6.831,7.078
2219650933,5.095,5.528,5.428
2219656107,5.614,5.865,5.877
2219698263,5.696,5.981,6.295
2219867226,6.288,6.525,6.888
2219996710,4.454,4.572,5.793
2220026105,5.88,6.166,6.498
2220683147,3.439,5.142,3.541
2220920100,6.725,6.97,7.125
2221010328,6.345,6.716,6.742
2221053439,6.054,6.567,6.269
2221313582,6.367,6.758,6.69
2221994684,6.164,6.71,6.474
2222406094,5.823,6.085,6.48
2222659957,7.273,7.458,7.814
2223778713,5.166,5.327,5.89
2225401500,7.669,7.874,8.149
2226200192,1.0,1.0,
2226204314,1.0,1.0,
2226898943,1.0,1.0,
2226899124,1.0,1.0,
2226903221,1.0,1.0,
2226903464,1.0,1.0,
2227097833,6.947,7.077,7.408
2227162831,2.061,2.049,6.631
2227227187,1.0,1.0,
2227231570,1.0,1.0,
2227235482,1.0,1.0,
2227244612,1.0,1.0,
2227430094,7.103,7.299,7.522
2227581344,1.0,1.0,
2227585673,1.0,1.0,
2227585815,1.0,1.0,
2227740774,5.955,6.094,6.772
2227905434,1.0,1.0,
2228190346,1.0,1.0,
2228194261,1.0,1.0,
2228198564,1.0,1.0,
2228202851,1.0,1.0,
2228242016,1.0,1.0,
2228246155,1.0,1.0,
2228246513,1.0,1.0,
2228246655,1.0,1.0,
2228250216,1.0,1.0,
2228250233,1.0,1.0,
2228250411,1.0,1.0,
2228250473,1.0,1.0,
2228250557,1.0,1.0,
2228254382,1.0,1.0,
2228258843,1.0,1.0,
2228263505,1.0,1.0,
2228263741,1.0,1.0,
2228268269,1.0,1.0,
2228268375,1.0,1.0,
2228531013,1.0,1.0,
2228535037,1.0,1.0,
2228544091,1.0,1.0,
2228548225,1.0,1.0,
2228569805,1.0,1.0,
2228569835,1.0,1.0,
2228573847,1.0,1.0,
2228574181,1.0,1.0,
2228578702,1.0,1.0,
2228595477,1.0,1.0,
2228595645,1.0,1.0,
2228600233,1.0,1.0,
2228604837,1.0,1.0,
2228609001,1.0,1.0,
2228609065,1.0,1.0,
2228609139,1.0,1.0,
2228609140,1.0,1.0,
2228609200,1.0,1.0,
2228885032,1.0,1.0,
2228906708,1.0,1.0,
2228906716,1.0,1.0,
2228910793,1.0,1.0,
2228910820,1.0,1.0,
2228910920,1.0,1.0,
2228910941,1.0,1.0,
2228914940,1.0,1.0,
2228915178,1.0,1.0,
2228915232,1.0,1.0,
2228915244,1.0,1.0,
2228915274,1.0,1.0,
2228936836,1.0,1.0,
2228936935,1.0,1.0,
2228937182,1.0,1.0,
2228941758,1.0,1.0,
2228950485,1.0,1.0,
2228950512,1.0,1.0,
2229212992,1.0,1.0,
2229221710,1.0,1.0,
2229230439,1.0,1.0,
2229278366,1.0,1.0,
2229282379,1.0,1.0,
2229286758,1.0,1.0,
2229291065,1.0,1.0,
2229558578,1.0,1.0,
2229632158,1.0,1.0,
2229929673,1.0,1.0,
2229947231,1.0,1.0,
2229973318,1.0,1.0,
2230642295,1.0,1.0,
2230646124,1.0,1.0,
2230646168,1.0,1.0,
2230926964,1.0,1.0,
2230931053,1.0,1.0,
2230931077,1.0,1.0,
2230931155,1.0,1.0,
2230983145,1.0,1.0,
2231284881,1.0,1.0,
2231289277,1.0,1.0,
2231289333,1.0,1.0,
2231289424,1.0,1.0,
2231289459,1.0,1.0,
2231289545,1.0,1.0,
2231289597,1.0,1.0,
2231293819,1.0,1.0,
2231293853,1.0,1.0,
2231298121,1.0,1.0,
2231298154,1.0,1.0,
2231298170,1.0,1.0,
2231302306,1.0,1.0,
2231656529,1.0,1.0,
2242759530,7.398,7.484,7.939
2243458832,7.086,7.169,7.627
2244482994,7.029,7.183,7.571
2244810862,6.979,7.242,7.532
2244823763,6.461,6.648,6.914
2245501457,7.432,7.485,7.974
2245634599,5.901,6.043,6.483
2246861609,7.192,7.287,7.693
2246874503,6.537,6.724,7.094
2247202730,6.476,6.666,6.976
2247336031,6.367,6.663,6.692
2247339883,6.291,6.613,6.67
2247340372,5.53,5.783,5.933
2247535548,6.593,6.733,7.069
2248587492,6.565,6.731,6.882
2248942409,3.124,3.48,3.391
2249597588,5.623,5.838,6.093
2249598591,7.198,7.286,7.685
2249645744,3.115,3.47,3.364
2251039921,5.923,6.094,6.571
2251593112,6.787,7.033,7.275
2251662029,6.638,6.744,7.0
2251929379,6.789,6.949,7.234
2252063171,6.016,6.151,6.57
2256509698,1.0,,1.0
2256863785,2.175,3.867,2.141
2256897823,1.0,1.0,
2257575800,1.0,1.0,
2257912736,1.0,1.0,
2257912884,1.0,1.0,
2258279495,1.0,1.0,
2258611672,1.0,1.0,
2258612054,1.0,1.0,
2258930998,1.0,1.0,
2258931499,1.0,1.0,
2258961231,1.0,1.0,
2259228827,1.0,1.0,
2259241827,1.0,1.0,
2259281302,1.0,1.0,
2259281518,1.0,1.0,
2259293756,1.0,1.0,
2259293804,1.0,1.0,
2259298398,1.0,1.0,
2259298572,1.0,1.0,
2259298672,1.0,1.0,
2259306458,1.0,1.0,
2259608595,1.0,1.0,
2259613201,1.0,1.0,
2259618324,1.0,1.0,
2259621572,1.0,1.0,
2259630860,1.0,1.0,
2259639403,1.0,1.0,
2259639442,1.0,1.0,
2259643501,1.0,1.0,
2259941071,1.0,1.0,
2259962903,1.0,1.0,
2259967555,1.0,1.0,
2261637853,1.0,1.0,
2261965878,1.0,1.0,
2261970553,1.0,1.0,
2261987736,1.0,1.0,
2261992114,1.0,1.0,
2261992182,1.0,1.0,
2262324036,1.0,1.0,
2262324061,1.0,1.0,
2262328440,1.0,1.0,
2262328549,1.0,1.0,
2262332862,1.0,1.0,
2275491917,7.23,7.335,7.747
2276540626,6.529,6.65,6.98
2277917069,7.112,7.256,7.632
2278224718,7.183,7.346,7.673
2278253799,6.597,6.763,7.034
2278254808,7.973,8.212,8.321
2278306270,4.841,5.282,4.997
2278310642,5.163,5.615,5.413
2279282060,6.131,6.366,6.623
2279285729,6.925,7.214,7.201
2280279010,6.493,6.93,6.884
2280953178,6.01,6.277,6.418
2281293895,6.515,6.67,7.059
2281634861,6.473,6.659,7.021
2281638999,6.318,6.489,6.752
2282661752,6.474,6.754,6.989
2283671710,7.0,7.272,7.289
2284751048,5.979,6.415,6.319
2285813669,6.636,6.838,7.057
2286150493,5.928,6.219,6.281
2286836128,6.664,6.93,7.015
2288269260,1.0,1.0,
2288278071,1.0,1.0,
2288623347,1.0,1.0,
2288947134,1.0,1.0,
2288956462,1.0,1.0,
2288964632,1.0,1.0,
2289223313,2.077,4.532,2.083
2289288554,1.0,1.0,
2289314276,1.0,1.0,
2289646946,1.0,1.0,
2289974519,1.0,1.0,
2289983912,1.0,1.0,
2289992002,1.0,1.0,
2290294508,1.0,1.0,
2290303228,1.0,1.0,
2290307156,1.0,1.0,
2290320612,1.0,1.0,
2290328902,1.0,1.0,
2290653097,1.0,1.0,
2291002542,1.0,1.0,
2291006502,1.0,1.0,
2291352085,1.0,1.0,
2291999690,1.0,1.0,
2292327595,1.0,1.0,
2292672665,1.0,1.0,
2303754202,7.319,7.839,7.485
2304829857,6.807,7.065,7.27
2305628261,5.755,6.017,6.066
2306910835,6.535,6.837,7.01
2307027729,6.576,6.787,7.032
2308585856,6.955,7.075,7.496
2308952361,6.277,6.629,6.608
2309297730,7.416,7.659,7.996
2309297883,6.246,6.586,6.844
2309975707,6.705,6.907,7.205
2310091748,6.337,6.579,6.696
2310092069,6.14,6.338,6.495
2310627347,6.393,6.61,6.848
2310627606,5.623,5.727,6.425
2310627904,6.397,6.599,6.783
2310688605,4.256,5.458,4.279
2312000588,6.184,6.4,6.78
2312009256,6.142,6.378,6.562
2314801962,5.163,5.887,5.534
2315181597,6.069,6.265,6.442
2315483773,5.661,6.443,5.853
2316843746,6.403,6.559,6.869
2317197779,5.515,6.403,5.669
2317867089,6.601,6.871,6.969
2317871147,6.775,7.139,7.082
2317875523,6.43,6.868,6.74
2318225066,5.892,6.502,6.169
2319507594,6.913,7.09,7.424
2320655662,1.0,1.0,
2320983805,1.0,1.0,
2321001244,1.0,1.0,
2321009831,1.0,1.0,
2321337738,1.0,1.0,
2323379824,1.0,1.0,
2336572685,6.911,7.1,7.304
2337578051,6.82,6.987,7.434
2337582623,7.227,7.435,7.769
2338926179,7.81,8.039,8.385
2339309967,6.344,6.718,6.785
2339650329,6.758,6.993,7.167
2339953253,6.314,6.526,6.872
2340673987,6.757,7.038,7.138
2340674025,6.542,6.763,7.005
2340992769,6.501,6.698,6.976
2341653659,6.684,6.902,7.098
2342029025,6.472,6.73,6.951
2342029749,6.754,6.943,7.209
2343038967,5.392,5.544,5.857
2346510018,5.978,6.212,6.759
2346523421,5.292,6.271,5.37
2347209856,6.23,6.741,6.494
2348927693,5.623,6.181,5.857
2349242595,6.778,7.098,7.167
2349242954,6.589,6.867,6.941
2349505897,6.401,6.491,7.09
2369619281,7.005,7.234,7.559
2371350795,6.411,6.645,6.902
2372696804,6.782,7.005,7.161
2372697700,5.675,5.85,6.358
2372735820,6.282,6.554,6.702
2374744103,6.237,6.44,6.7
2376180863,5.138,5.234,6.151
2376526540,6.643,6.983,6.982
2377221246,6.064,6.641,6.164
2377221619,5.574,6.38,5.716
2377566785,5.756,6.338,6.031
2377903039,5.274,6.252,5.404
2378240017,7.131,7.403,7.458
2378248516,5.494,6.143,5.681
2378257493,5.459,5.855,5.774
2378594464,5.389,6.129,5.539
2378930791,6.392,6.791,6.652
2378935153,6.358,6.954,6.559
2378935423,6.809,7.174,7.129
2379271978,6.781,7.115,7.059
2379595914,6.457,6.718,6.816
2382332652,6.525,6.769,6.879
2383014739,6.58,6.782,6.951
2383731281,2.698,2.72,4.751
2384068203,6.876,7.095,7.17
2385436621,6.58,6.92,6.814
2397377415,6.263,6.51,6.667
2398215718,6.664,7.07,6.818
2399661379,6.933,7.197,7.336
2403063724,6.515,6.651,6.961
2404077917,7.08,7.265,7.46
2404108218,6.414,6.694,6.652
2409275147,7.265,7.529,7.615
2409611656,6.649,7.052,6.956
2409616020,7.359,7.604,7.708
2409965772,6.982,7.248,7.258
2410302463,7.267,7.555,7.656
2410967137,6.394,6.661,6.698
2410988863,6.46,6.914,6.744
2411321234,6.473,6.755,6.82
2411653352,7.144,7.52,7.43
2431693514,7.276,7.42,7.751
2435820808,7.311,7.662,7.874
2439964310,6.803,7.093,7.127
2439964429,7.01,7.256,7.28
2443392355,6.403,6.907,6.719
2462110671,7.331,7.528,7.863
2462788390,6.876,7.08,7.379
2464541644,6.346,6.735,6.599
2470317344,6.706,7.078,7.009
2470999476,7.195,7.546,7.496
2471676938,7.075,7.238,7.622
2472026764,6.487,6.81,6.781
2472354934,6.567,6.886,6.935
2472376250,7.421,7.711,7.732
2501693123,6.767,7.13,7.052
2508194988,7.348,7.662,7.756
2527677438,5.371,5.558,5.72
2532041662,6.574,7.38,6.716
2532046045,6.586,6.934,6.889
2532727986,6.857,7.156,7.177
2533746821,8.264,8.423,8.622
2534087947,7.264,7.423,7.622
2535465130,7.154,7.448,7.483
5812978878,4.847,4.965,5.56
5812978907,5.523,5.658,6.117
5812978978,5.863,5.967,6.703
5812978981,6.765,6.807,7.359
5812979015,3.262,3.312,5.221
5812979016,3.253,3.239,5.26
5812979017,5.875,6.06,6.518
5812979048,6.261,6.602,6.637
5812979052,7.823,8.317,8.025
5812979053,7.393,7.844,7.596
5812979059,1.0,1.0,
5812979069,3.2,3.214,5.212
5812979082,8.067,8.328,8.538
5812979119,4.95,4.982,5.79
5812979121,3.382,3.748,3.751
5812979128,3.283,3.289,5.047
5812979133,3.213,3.237,5.098
5812979139,6.959,7.043,7.614
5812979148,6.599,6.681,7.143
5812979156,4.224,4.304,4.931
5812979168,4.375,4.37,6.018
5812979170,4.208,4.228,5.457
5812979172,5.448,5.547,6.207
5812979175,3.388,3.449,4.544
5812979176,3.193,3.172,5.286
5812979177,3.282,3.311,5.216
5812979187,3.316,3.301,5.244
5812979188,3.305,3.303,5.024
5812979191,3.344,3.402,4.843
5812979196,5.06,5.101,5.964
5812979197,3.221,3.236,5.204
5812979222,8.135,8.346,8.523
5812979230,8.387,8.64,8.822
5812979232,7.869,8.063,8.244
5812979271,4.317,4.397,5.632
5812979314,4.633,4.964,5.3
5812979326,3.296,3.292,5.277
5812979371,3.192,3.213,5.266
5812979408,3.214,3.224,5.146
5812979459,7.963,8.098,8.333
5812979502,4.232,4.255,5.558
5812979531,4.836,4.873,5.664
5812979532,4.889,4.89,5.709
5812979558,4.357,4.356,5.594
5812979560,4.277,4.236,5.599
5812979604,7.871,8.125,8.254
5812979667,4.921,4.981,5.729
5812979684,8.181,8.414,8.579
5812979686,7.587,7.772,8.042
5812979815,6.669,6.848,7.125
5812979830,6.069,6.375,6.469
5812979935,3.567,3.961,4.083
5812979938,4.917,5.064,5.451
5812979942,5.499,5.5,6.409
5812979948,5.539,5.764,6.067
5812979953,4.924,5.046,5.674
5812979970,6.752,6.876,7.347
5812979995,5.007,5.173,5.409
5812980006,4.359,4.749,4.664
5812980010,4.205,5.104,4.318
5812980016,4.705,5.056,5.132
5812980021,5.367,5.459,5.887
5812980022,5.436,5.778,5.823
5812980030,5.87,6.065,6.251
5812980039,3.934,3.913,5.569
5812980047,5.799,6.029,6.31
5812980079,5.096,5.111,6.169
5812980103,5.81,5.963,6.345
5812980109,4.946,4.968,5.944
5812980142,5.494,5.741,5.975
5812980147,5.357,5.505,5.937
5812980148,5.643,5.763,6.549
5812980153,4.943,4.971,6.095
5812980156,3.722,3.756,5.345
5812980164,4.704,4.882,5.361
5812980179,3.26,3.226,5.3
5812980192,3.102,3.1,5.425
5812980207,3.333,3.319,5.186
5812980209,3.236,3.223,5.35
5812980212,3.394,3.398,5.261
5812980219,3.332,3.355,5.257
5812980220,3.215,3.275,4.516
5812980222,3.303,3.288,5.384
5812980250,3.475,4.878,3.466
5812980253,6.234,6.508,6.883
5812980256,5.094,5.161,5.77
5812980257,4.463,4.453,5.727
5812980270,3.784,4.12,4.236
5812980272,3.544,3.556,5.446
5812980273,4.375,4.359,5.711
5812980282,3.831,4.502,3.959
5812980289,4.472,4.924,4.931
5812980291,6.146,6.316,6.664
5812980296,4.457,4.514,5.596
5812980299,5.603,5.704,6.474
5812980308,4.877,4.978,5.503
5812980326,4.312,4.394,5.21
5812980329,3.886,3.904,5.595
5812980330,4.554,4.64,5.763
5812980334,5.991,6.151,6.615
5812980351,3.405,3.344,5.414
5812980369,3.34,3.372,5.458
5812980370,3.395,3.383,4.928
5812980376,3.212,3.262,5.329
5812980378,3.317,3.366,5.237
5812980379,3.091,3.076,5.592
5812980386,3.22,3.255,4.768
5812980395,3.179,3.178,5.353
5812980397,3.335,3.361,5.008
5812980398,3.302,3.272,5.184
5812980404,3.355,3.32,5.22
5812980408,3.281,3.36,4.744
5812980410,3.146,3.136,5.333
5812980414,3.214,3.211,5.346
5812980425,3.238,3.222,5.245
5812980426,3.384,3.46,4.858
5812980428,3.329,3.326,5.236
5812980432,3.17,3.19,5.316
5812980438,3.365,3.348,5.283
5812980444,3.252,3.232,5.125
5812980446,3.233,3.257,5.313
5812980448,3.275,3.278,5.352
5812980456,5.905,6.258,6.247
5812980457,5.816,5.983,6.291
5812980470,5.021,5.023,6.119
5812980473,4.75,5.068,5.261
5812980483,4.219,4.723,4.402
5812980485,4.431,4.597,4.964
5812980494,4.887,5.247,5.321
5812980497,4.843,4.989,5.541
5812980501,4.824,4.931,5.491
5812980506,6.012,6.278,6.429
5812980507,4.8,5.204,5.102
5812980514,5.044,5.109,6.118
5812980516,4.381,4.356,5.863
5812980520,6.102,6.188,6.866
5812980529,5.313,5.311,6.159
5812980537,3.297,3.333,5.358
5812980555,3.328,3.327,5.512
5812980557,3.159,3.169,5.089
5812980561,3.267,3.281,5.319
5812980566,4.822,4.86,5.744
5812980567,5.109,5.107,6.182
5812980569,3.137,3.151,5.249
5812980579,3.249,3.26,4.963
5812980580,3.231,3.236,4.759
5812980588,3.367,3.384,4.96
5812980590,3.427,3.42,5.478
5812980593,3.197,3.181,5.164
5812980594,3.193,3.167,5.501
5812980597,3.349,3.374,5.458
5812980599,3.276,3.25,5.329
5812980600,3.593,3.625,4.906
5812980611,3.166,3.167,5.17
5812980615,3.228,3.251,5.368
5812980618,3.219,3.199,5.179
5812980624,3.344,3.306,5.337
5812980638,3.199,3.203,5.172
5812980647,6.38,6.684,6.827
5812980658,3.854,3.908,5.367
5812980662,5.867,6.266,6.169
5812980666,5.787,5.851,6.577
5812980688,6.091,6.293,6.507
5812980700,3.205,3.222,4.95
5812980710,5.665,6.004,6.134
5812980732,4.458,4.575,5.38
5812980742,5.394,5.481,6.198
5812980743,6.116,6.253,6.621
5812980745,4.267,4.34,5.62
5812980746,5.083,5.121,6.121
5812980747,4.658,4.68,5.864
5812980768,4.95,4.972,5.939
5812980787,3.248,3.249,5.181
5812980792,4.957,4.985,5.847
5812980796,3.273,3.293,4.823
5812980799,3.335,3.355,5.333
5812980802,3.136,3.141,5.399
5812980803,3.109,3.12,5.45
5812980806,3.22,3.221,5.234
5812980811,3.258,3.348,4.458
5812980813,3.186,3.235,4.865
5812980824,3.687,3.716,5.235
5812980825,6.375,6.481,7.021
5812980863,3.065,3.11,4.642
5812980880,3.61,3.727,4.483
5812980884,5.334,5.846,5.593
5812980892,3.224,3.235,5.259
5812980915,5.325,5.428,5.884
5812980916,6.175,6.275,6.698
5812980931,3.511,3.531,5.011
5812980934,3.203,3.235,5.018
5812980938,4.77,4.832,5.79
5812980940,4.818,4.858,5.772
5812980944,3.238,3.241,5.239
5812980947,3.226,3.234,5.228
5812980965,3.149,3.185,5.135
5812980973,3.389,3.402,5.076
5812980984,5.015,5.71,5.182
5812980992,3.242,3.207,5.315
5812981000,5.426,5.769,5.821
5812981009,4.776,4.912,5.575
5812981016,4.285,5.203,4.418
5812981038,3.514,3.648,4.599
5812981039,3.209,3.21,5.219
5812981042,3.163,3.169,5.153
5812981046,3.751,3.887,4.729
5812981058,5.443,5.654,5.95
5812981068,3.45,3.428,5.442
5812981071,3.459,3.449,5.36
5812981072,3.796,3.9,5.641
5812981086,3.257,3.268,4.86
5812981104,3.235,3.231,5.353
5812981106,3.25,3.279,5.269
5812981109,3.218,3.226,5.281
5812981127,3.128,3.122,5.193
5812981136,3.223,3.239,5.268
5812981141,3.226,3.214,5.201
5812981142,3.252,3.252,5.235
5812981148,3.292,3.302,5.053
5812981153,3.209,3.225,5.268
5812981154,3.206,3.252,4.707
5812981160,3.224,3.23,5.21
5812981164,3.879,4.395,4.143
5812981168,3.578,3.702,4.441
5812981199,6.248,6.5,6.587
5812981227,3.185,3.192,5.249
5812981228,5.519,5.896,5.787
5812981237,5.33,5.464,5.979
5812981240,5.167,5.203,6.057
5812981242,5.621,5.816,6.035
5812981249,5.852,6.098,6.248
5812981250,4.487,4.499,5.799
5812981264,4.207,4.212,5.73
5812981266,5.668,5.729,6.47
5812981270,3.597,3.649,5.508
5812981274,3.709,3.648,5.465
5812981275,3.776,3.889,5.219
5812981277,3.498,3.476,5.312
5812981279,3.492,3.498,5.393
5812981290,3.741,3.755,5.394
5812981308,3.467,3.45,5.562
5812981318,3.726,3.704,5.603
5812981320,3.456,3.573,4.58
5812981322,3.536,3.5,5.309
5812981327,3.381,3.358,5.319
5812981332,3.574,3.703,4.78
5812981333,3.49,3.502,5.424
5812981339,3.423,3.588,4.395
5812981340,3.693,4.122,4.203
5812981341,3.599,3.745,4.595
5812981348,3.428,3.437,5.34
5812981361,3.438,3.462,5.49
5812981373,3.593,3.773,4.608
5812981379,3.365,3.452,4.554
5812981381,4.806,4.845,6.092
5812981390,3.31,3.372,4.915
5812981399,3.605,3.6,5.554
5812981400,3.459,3.463,5.415
5812981401,3.526,3.492,5.472
5812981432,3.23,3.296,4.445
5812981441,3.251,3.255,5.278
5812981460,5.533,5.88,5.901
5812981467,3.206,3.218,5.139
5812981506,5.643,5.903,5.916
5812981517,5.28,5.658,5.648
5812981522,7.014,7.101,7.64
5812981543,4.22,4.218,5.635
5812981553,3.653,3.579,5.682
5812981563,3.594,3.708,5.123
5812981564,3.694,3.709,5.551
5812981569,3.607,3.624,5.542
5812981570,3.672,3.694,5.546
5812981578,3.671,3.668,5.515
5812981581,3.567,3.714,4.701
5812981582,3.459,3.504,5.009
5812981586,3.661,3.661,5.432
5812981590,3.634,3.618,5.52
5812981602,3.77,3.836,5.018
5812981607,3.244,3.31,4.708
5812981616,3.218,3.238,5.275
5812981618,3.369,3.432,5.05
5812981619,3.337,3.315,5.282
5812981641,4.354,4.456,5.259
5812981643,4.921,4.95,5.997
5812981654,3.144,3.139,5.322
5812981667,3.191,3.168,5.134
5812981669,3.285,3.236,5.33
5812981670,3.238,3.215,5.414
5812981671,3.232,3.25,5.341
5812981673,3.226,3.221,5.026
5812981676,3.241,3.246,5.188
5812981679,3.294,3.283,5.342
5812981680,4.879,4.874,5.951
5812981689,3.397,3.359,5.394
5812981690,3.205,3.226,5.197
