bodyid,pre,post,upstream,downstream,status,name,voxels,soma,side,connectivity.type,cell.type,class,cellBodyFiber,glomerulus,presyn.glom,layer,ct.layer,axon.outputs,axon.inputs,total.length,cable.length.glom.um,axon.length,notes
1734359876,53,62,62,248,Traced,ORN_DA1_L,54869041,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,52,1,1,248,62,317.3757184,90.15158149,317.3757184,
1734691670,79,89,89,420,Traced,ORN_DA1_R,85007663,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,73,1,1,420,89,393.4110733,96.85993914,393.4110733,
1734691780,64,57,57,300,Traced,ORN_DA1_L,70884503,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,54,1,1,300,55,333.6766289,62.84967155,333.6766289,
1734691853,40,34,34,193,Traced,ORN_DA1_L,41149968,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,37,1,1,193,34,266.4445919,71.42012052,266.4445919,
1734691865,67,71,71,332,Traced,ORN_DA1_R,67409087,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,63,1,1,325,68,341.7730361,85.32598028,341.7730361,
1734696429,61,42,42,270,Traced,ORN_DA1_L,71260886,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,52,1,1,270,41,294.5419914,55.46182814,294.5419914,
1734696604,64,54,54,288,Traced,ORN_DA1_L,71767520,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,60,1,1,288,54,295.7761359,71.95452117,295.7761359,
1734705240,70,78,78,348,Traced,ORN_DA1_R,61049725,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,62,1,1,348,78,350.1378959,96.01346036,350.1378959,
1735032816,73,85,85,358,Traced,ORN_DA1_R,84617931,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,65,1,1,358,85,383.9298896,84.10872812,383.9298896,
1735037070,80,96,96,371,Traced,ORN_DA1_R,89844046,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,78,1,1,368,96,440.7557236,118.4910439,440.7557236,
1735037194,67,79,79,297,Traced,ORN_DA1_R,85712279,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,64,1,1,294,79,395.9205093,75.21893681,395.9205093,
1735037273,72,71,71,349,Traced,ORN_DA1_L,63942016,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,57,1,1,349,71,355.5065746,111.8568703,355.5065746,
1735041817,48,48,48,242,Traced,ORN_DA1_L,58418054,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,40,1,1,242,48,307.7495212,70.83066914,307.7495212,
1735041965,77,101,101,396,Traced,ORN_DA1_R,80613706,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,77,1,1,396,101,361.3420129,125.3857092,361.3420129,
1735042035,84,88,88,447,Traced,ORN_DA1_R,49898558,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,80,1,1,447,87,235.608527,195.2231561,235.608527,
1735050696,74,204,204,302,Traced,ORN_DA1_L,88677030,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,73,1,1,302,204,395.3846695,178.9926497,395.3846695,
1735050861,51,52,52,253,Traced,ORN_DA1_L,41247715,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,51,1,1,253,52,119.3462178,102.8938978,119.3462178,
1735054428,89,111,111,469,Traced,ORN_DA1_L,67473276,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,88,1,1,469,110,343.1444851,130.6355503,343.1444851,
1735054607,89,109,109,443,Traced,ORN_DA1_R,88592468,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,75,1,1,443,108,420.0708046,112.2365543,420.0708046,
1735058800,87,72,72,441,Traced,ORN_DA1_L,47145802,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,78,1,1,441,72,140.3678444,100.2450505,140.3678444,
1735378183,70,73,73,363,Traced,ORN_DA1_R,78379128,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,65,1,1,363,73,407.1815069,97.4459177,407.1815069,
1735378225,47,33,33,231,Traced,ORN_DA1_L,55523288,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,46,1,1,223,32,305.3217634,67.70050433,305.3217634,
1735378236,55,53,53,264,Traced,ORN_DA1_L,55063949,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,52,1,1,264,52,286.4471215,73.28452906,286.4471215,
1735382530,101,92,92,524,Traced,ORN_DA1_R,93364503,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,91,1,1,521,92,450.9562322,96.54609819,450.9562322,
1735382574,86,89,89,421,Traced,ORN_DA1_R,95767318,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,66,1,1,418,87,443.5960997,64.11654425,443.5960997,
1735386920,58,52,52,259,Traced,ORN_DA1_L,65698989,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,50,1,1,259,50,313.5018485,82.47094325,313.5018485,
1735391275,80,70,70,418,Traced,ORN_DA1_R,79645479,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,69,1,1,418,69,393.6354815,95.16159479,393.6354815,
1735395504,69,87,87,347,Traced,ORN_DA1_R,60715933,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,66,1,1,347,86,246.3528906,89.50246451,246.3528906,
1735395524,72,90,90,352,Traced,ORN_DA1_R,58887075,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,66,1,1,351,89,354.0843135,113.5955117,354.0843135,
1764699151,63,90,90,303,Traced,ORN_DA1_R,59250561,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,56,1,1,303,89,276.2390908,87.46578835,276.2390908,
1764703552,66,65,65,308,Traced,ORN_DA1_L,62077295,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,65,1,1,308,61,326.5708351,115.5588226,326.5708351,
1765040222,69,93,93,351,Traced,ORN_DA1_R,66106782,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,68,1,1,346,92,413.9279506,131.1176433,413.9279506,
1765044577,82,100,100,424,Traced,ORN_DA1,68167762,FALSE,NA,ORN_DA1,ORN_DA1,ORN,NA,DA1,82,1,1,424,100,250.942363,117.6168437,250.942363,
1765044896,73,93,93,365,Traced,ORN_DA1_R,59933346,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,70,1,1,365,93,390.9184112,123.264009,390.9184112,
1765053669,46,29,29,216,Traced,ORN_DA1_L,46035510,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,46,1,1,216,29,297.4399691,93.04642845,297.4399691,
1765381455,70,77,77,325,Traced,ORN_DA1_R,63509626,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,70,1,1,325,76,319.6464145,101.7786396,319.6464145,
1765386030,78,95,95,377,Traced,ORN_DA1_R,80660811,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,78,1,1,377,94,364.6194057,122.7554384,364.6194057,
1765403303,80,117,117,414,Traced,ORN_DA1_R,76521985,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,70,1,1,407,117,391.7121829,129.584138,391.7121829,
1765727039,72,65,65,342,Traced,ORN_DA1_L,79507380,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,39,1,1,342,64,486.4865252,68.86698431,486.4865252,
1765731259,57,59,59,252,Traced,ORN_DA1,54801817,FALSE,NA,ORN_DA1,ORN_DA1,ORN,NA,DA1,57,1,1,252,59,299.2908903,95.17012166,299.2908903,
1766067809,64,85,85,313,Traced,ORN_DA1_R,56601370,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,64,1,1,313,85,355.4436171,119.7181467,355.4436171,
1766068129,67,66,66,337,Traced,ORN_DA1_L,60570810,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,66,1,1,337,66,297.4449339,75.24371324,297.4449339,
1766068147,68,96,96,351,Traced,ORN_DA1_R,54158072,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,56,1,1,350,96,305.0020337,121.9631722,305.0020337,
1766068153,49,55,55,243,Traced,ORN_DA1_L,43570755,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,49,1,1,243,55,190.4849866,87.60454173,190.4849866,
1766409090,50,36,36,207,Traced,ORN_DA1_L,63174943,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,43,1,1,203,36,312.6101999,76.5598198,312.6101999,
1766413024,95,103,103,424,Traced,ORN_DA1_R,81503527,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,87,1,1,424,103,301.0542121,134.0341379,301.0542121,
1766753982,56,49,49,272,Traced,ORN_DA1_L,61572636,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,55,1,1,272,47,308.4781306,84.08424269,308.4781306,
1766754285,79,122,122,418,Traced,ORN_DA1_R,79922546,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,78,1,1,418,121,418.0049929,136.1107857,418.0049929,
1766758683,50,39,39,231,Traced,ORN_DA1_L,53763145,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,49,1,1,231,39,278.558231,88.32588235,278.558231,
1766762919,64,78,78,339,Traced,ORN_DA1_R,58650863,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,63,1,1,339,75,282.0593296,96.32110446,282.0593296,
1795402166,62,46,46,289,Traced,ORN_DA1_R,62543132,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,60,1,1,289,46,312.4089889,90.87953964,312.4089889,
1795734015,59,66,66,276,Traced,ORN_DA1_R,71137471,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,52,1,1,276,65,261.5248928,58.65082859,261.5248928,
1795742734,87,103,103,450,Traced,ORN_DA1_R,85575783,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,83,1,1,450,103,422.1933827,145.9700552,422.1933827,
1796075454,35,35,35,163,Traced,ORN_DA1,47774655,FALSE,NA,ORN_DA1,ORN_DA1,ORN,NA,DA1,35,1,1,163,35,283.5185418,65.88561997,283.5185418,
1796075469,57,45,45,284,Traced,ORN_DA1_L,54131352,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,56,1,1,279,45,294.741867,80.07665742,294.741867,
1796080038,82,92,92,385,Traced,ORN_DA1_L,66446083,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,70,1,1,385,92,346.8338621,93.1837673,346.8338621,
1796416505,83,85,85,427,Traced,ORN_DA1_R,67704524,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,83,1,1,427,83,344.0485768,127.9809316,344.0485768,
1796420624,35,50,50,188,Traced,ORN_DA1_L,41450962,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,35,1,1,188,50,223.2697419,80.92243394,223.2697419,
1796757192,55,55,55,242,Traced,ORN_DA1_L,65808147,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,48,1,1,241,54,331.7329913,97.39648227,331.7329913,
1796757522,57,59,59,263,Traced,ORN_DA1_L,65149030,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,51,1,1,263,58,335.9105056,103.542779,335.9105056,
1796761826,87,108,108,421,Traced,ORN_DA1_R,81861402,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,80,1,1,397,100,218.5080599,110.2408177,218.5080599,
1796766157,50,54,54,212,Traced,ORN_DA1_L,51523011,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,47,1,1,212,53,341.9127304,95.18810526,341.9127304,
1797439276,68,97,97,337,Traced,ORN_DA1_R,74491825,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,61,1,1,337,97,418.1149918,116.1736373,418.1149918,
1797443721,50,56,56,245,Traced,ORN_DA1_L,65386951,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,47,1,1,245,55,341.4721339,100.3903717,341.4721339,
1797789401,79,122,122,391,Traced,ORN_DA1_R,84918356,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,75,1,1,391,121,427.1740979,142.1827261,427.1740979,
1797793830,79,66,66,369,Traced,ORN_DA1_L,82088827,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,50,1,1,362,65,372.2112928,84.79614757,372.2112928,
1826773575,47,34,34,219,Traced,ORN_DA1,38468295,FALSE,NA,ORN_DA1,ORN_DA1,ORN,NA,DA1,47,1,1,219,34,180.7910644,97.7453182,180.7910644,
1826773768,82,85,85,386,Traced,ORN_DA1_R,46378688,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,82,1,1,386,85,197.9687036,172.9965608,197.9687036,
1826773830,38,32,32,186,Traced,ORN_DA1_L,49948180,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,28,1,1,186,32,286.8157152,51.82902429,286.8157152,
1827110060,66,64,64,308,Traced,ORN_DA1_L,56958481,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,53,1,1,308,64,327.3860618,86.53020458,327.3860618,
1827114589,53,38,38,248,Traced,ORN_DA1_L,55943767,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,52,1,1,248,37,310.1759119,80.95025818,310.1759119,
1827446803,40,29,29,203,Traced,ORN_DA1_L,62410087,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,40,1,1,203,29,319.1410198,73.60104624,319.1410198,
1827633289,85,97,97,369,Traced,ORN_DA1_L,85116434,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,54,1,1,369,97,407.5685225,99.81248759,407.5685225,
1858162227,64,82,82,335,Traced,ORN_DA1_R,73537901,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,63,1,1,335,81,372.0706202,105.5719487,372.0706202,
1858486077,58,67,67,290,Traced,ORN_DA1_R,36968816,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,58,1,1,290,67,127.3626546,94.78384976,127.3626546,
1858822939,55,47,47,280,Traced,ORN_DA1_R,69152962,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,53,1,1,280,47,378.6161998,92.98972284,378.6161998,
1859190013,70,89,89,366,Traced,ORN_DA1_R,58930648,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,65,1,1,366,88,296.9286219,161.3779108,296.9286219,
5812995356,52,56,56,238,Traced,ORN_DA1_L,61973824,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,49,1,1,238,55,356.1582075,97.37502104,356.1582075,
5812995402,44,36,36,205,Traced,ORN_DA1_L,41326610,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,44,1,1,205,36,235.9105045,77.01235534,235.9105045,
5812995437,59,86,86,253,Traced,ORN_DA1_R,69615874,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,57,1,1,252,85,350.0303484,99.17465782,350.0303484,
5812996079,23,26,26,114,Traced,ORN_DA1_R,52970899,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,17,1,1,104,25,387.7955695,21.57341466,387.7955695,
5812996926,47,51,51,216,Traced,ORN_DA1_L,54001089,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,46,1,1,216,48,215.3701517,72.89187697,215.3701517,
5812996943,69,88,88,352,Traced,ORN_DA1_L,37035782,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,69,1,1,352,88,197.07234,171.1788965,197.07234,
5813020396,81,113,113,387,Traced,ORN_DA1_R,85947350,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,77,1,1,383,111,390.6355897,118.8103932,390.6355897,
5813054729,79,92,92,382,Traced,ORN_DA1_R,52000886,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,76,1,1,382,92,158.8672127,104.8942224,158.8672127,
5813083386,33,24,24,164,Traced,ORN_DA1_L,37609919,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,30,1,1,164,24,188.2907219,37.43547469,188.2907219,
5813134848,53,47,47,262,Traced,ORN_DA1_L,52630756,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,53,1,1,262,47,283.550463,89.14680842,283.550463,
5901204334,47,46,46,241,Traced,ORN_DA1_L,60613428,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,39,1,1,241,45,313.4581661,65.98314539,313.4581661,
5901204564,58,68,68,288,Traced,ORN_DA1_R,68201793,FALSE,B-ipsi,ORN_DA1,ORN_DA1,ORN,NA,DA1,57,1,1,288,68,374.6037058,92.63930178,374.6037058,
5901210481,55,49,49,292,Traced,ORN_DA1_L,69495107,FALSE,B-contra,ORN_DA1,ORN_DA1,ORN,NA,DA1,53,1,1,292,49,339.7638447,105.0532183,339.7638447,
1669017843,89,106,106,490,Traced,ORN_DA2,83607944,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,490,105,342.3635619,NA,342.3635619,
1669358817,86,107,107,443,Traced,ORN_DA2,76911124,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,442,107,312.6416332,NA,312.6416332,
1669699714,89,95,95,482,Traced,ORN_DA2,78128261,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,482,95,317.5950215,NA,317.5950215,
1669946117,102,118,118,521,Traced,ORN_DA2,99214765,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,521,118,403.9025018,NA,403.9025018,
1670382036,78,102,102,412,Traced,ORN_DA2,71552951,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,412,101,306.5982631,NA,306.5982631,
1670386270,93,94,94,463,Traced,ORN_DA2,82834198,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,463,93,331.8278159,NA,331.8278159,
1670390647,91,127,127,485,Traced,ORN_DA2,71396028,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,485,126,322.8417859,NA,322.8417859,
1671659809,18,17,17,66,Traced,ORN_DA2,7008274,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,66,17,30.8082691,NA,30.8082691,
1700393451,93,137,137,492,Traced,ORN_DA2,74038623,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,492,137,312.641782,NA,312.641782,
1701675592,124,156,156,646,Traced,ORN_DA2,102503828,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,646,155,394.9989084,NA,394.9989084,
1701757711,88,86,86,433,Traced,ORN_DA2,85122273,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,433,86,390.4325799,NA,390.4325799,
1702107389,70,86,86,324,Traced,ORN_DA2,71342150,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,324,85,315.4826435,NA,315.4826435,
1702802179,103,110,110,522,Traced,ORN_DA2,76354600,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,522,109,299.9047002,NA,299.9047002,
1732792926,86,114,114,518,Traced,ORN_DA2,90045017,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,518,113,365.8247323,NA,365.8247323,
1732797061,85,87,87,450,Traced,ORN_DA2,78823995,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,450,86,315.049315,NA,315.049315,
1733491818,97,109,109,499,Traced,ORN_DA2,85400235,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,499,108,354.1111272,NA,354.1111272,
1733833296,109,141,141,606,Traced,ORN_DA2,90844980,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,606,140,358.3089537,NA,358.3089537,
1796818061,83,95,95,451,Traced,ORN_DA2,67833130,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,451,95,293.1722167,NA,293.1722167,
1796822470,96,98,98,496,Traced,ORN_DA2,80017616,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,492,96,328.9796186,NA,328.9796186,
1826929327,101,126,126,553,Traced,ORN_DA2,89671264,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,553,124,368.6847187,NA,368.6847187,
5812994702,86,102,102,447,Traced,ORN_DA2,90239045,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,447,102,334.106591,NA,334.106591,
5813040847,81,77,77,415,Traced,ORN_DA2,66608639,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,412,77,288.8417632,NA,288.8417632,
5901198995,90,108,108,514,Traced,ORN_DA2,74962468,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,514,107,329.7210927,NA,329.7210927,
5901202409,104,128,128,506,Traced,ORN_DA2,80877299,FALSE,NA,ORN_DA2,ORN_DA2,ORN,NA,DA2,NA,1,1,506,128,352.3875675,NA,352.3875675,
1703683060,17,13,13,100,Orphan,ORN_DA3_R,17670473,FALSE,B-ipsi,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,100,13,171.4720018,NA,171.4720018,
1670972802,78,79,79,393,Traced,ORN_DA3,56602825,FALSE,NA,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,393,79,298.2857071,NA,298.2857071,
1672311674,88,113,113,413,Traced,ORN_DA3,60521933,FALSE,NA,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,413,111,313.35782,NA,313.35782,
1701960169,37,46,46,179,Traced,ORN_DA3_R,40380645,FALSE,B-ipsi,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,179,46,240.1230585,NA,240.1230585,
1702811119,62,68,68,311,Traced,ORN_DA3,47765899,FALSE,NA,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,311,67,302.5122063,NA,302.5122063,
1703147500,53,82,82,251,Traced,ORN_DA3,48198173,FALSE,NA,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,251,81,306.4337709,NA,306.4337709,
1703151910,109,274,274,498,Traced,ORN_DA3,91612558,FALSE,NA,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,498,274,473.5142725,NA,473.5142725,
1703342127,78,107,107,381,Traced,ORN_DA3,58746647,FALSE,NA,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,381,107,300.0880738,NA,300.0880738,
1703683329,34,70,70,158,Traced,ORN_DA3,21123007,FALSE,NA,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,158,70,126.0439566,NA,126.0439566,
1703683340,9,20,20,32,Traced,ORN_DA3,10871217,FALSE,NA,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,32,20,97.09035299,NA,97.09035299,
1733850183,70,90,90,323,Traced,ORN_DA3,48729931,FALSE,NA,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,323,90,330.6728933,NA,330.6728933,
1734182300,71,73,73,352,Traced,ORN_DA3,53212500,FALSE,NA,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,352,72,293.7187,NA,293.7187,
1734713656,46,69,69,201,Traced,ORN_DA3,25994154,FALSE,NA,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,200,69,130.7735499,NA,130.7735499,
1734713691,44,68,68,209,Traced,ORN_DA3_R,25262891,FALSE,B-ipsi,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,209,67,162.9752081,NA,162.9752081,
1734717736,77,136,136,396,Traced,ORN_DA3,56364534,FALSE,NA,ORN_DA3,ORN_DA3,ORN,NA,DA3,NA,1,1,244,90,221.1499236,NA,221.1499236,
1828163670,24,36,36,81,Traced,ORN_DA4l,10959245,FALSE,NA,ORN_DA4l,ORN_DA4l,ORN,NA,DA4l,NA,1,1,81,36,44.23835257,NA,44.23835257,
1858857291,29,31,31,86,Traced,ORN_DA4l,12113933,FALSE,NA,ORN_DA4l,ORN_DA4l,ORN,NA,DA4l,NA,1,1,86,31,48.06102847,NA,48.06102847,
1828163812,31,59,59,114,Traced,ORN_DA4l,12723763,FALSE,NA,ORN_DA4l,ORN_DA4l,ORN,NA,DA4l,NA,1,1,114,59,50.88691298,NA,50.88691298,
1828163960,33,51,51,119,Traced,ORN_DA4l,12826378,FALSE,NA,ORN_DA4l,ORN_DA4l,ORN,NA,DA4l,NA,1,1,119,50,40.64239656,NA,40.64239656,
1828168162,44,61,61,159,Traced,ORN_DA4l,22294839,FALSE,NA,ORN_DA4l,ORN_DA4l,ORN,NA,DA4l,NA,1,1,159,61,83.33869941,NA,83.33869941,
1858857279,30,46,46,113,Traced,ORN_DA4l,29509349,FALSE,NA,ORN_DA4l,ORN_DA4l,ORN,NA,DA4l,NA,1,1,113,46,113.7088903,NA,113.7088903,
1669699683,79,99,99,359,Traced,ORN_DA4m_L,84719809,FALSE,B-contra,ORN_DA4m,ORN_DA4m,ORN,NA,DA4m,NA,1,1,359,99,337.2906016,NA,337.2906016,
1669018043,34,48,48,191,Traced,ORN_DA4m,47497277,FALSE,NA,ORN_DA4m,ORN_DA4m,ORN,NA,DA4m,NA,2,1,191,48,227.1895524,NA,227.1895524,
1669018125,43,51,51,240,Traced,ORN_DA4m,56808132,FALSE,NA,ORN_DA4m,ORN_DA4m,ORN,NA,DA4m,NA,1,1,240,51,247.1671829,NA,247.1671829,
1670045712,48,70,70,261,Traced,ORN_DA4m,57862950,FALSE,NA,ORN_DA4m,ORN_DA4m,ORN,NA,DA4m,NA,1,1,261,70,268.5205379,NA,268.5205379,
1670386039,93,124,124,430,Traced,ORN_DA4m,90995145,FALSE,NA,ORN_DA4m,ORN_DA4m,ORN,NA,DA4m,NA,1,1,430,124,312.3465787,NA,312.3465787,
1671288363,77,84,84,374,Traced,ORN_DA4m,61556887,FALSE,NA,ORN_DA4m,ORN_DA4m,ORN,NA,DA4m,NA,1,1,374,82,292.1671754,NA,292.1671754,
1701424950,52,67,67,291,Traced,ORN_DA4m,58564877,FALSE,NA,ORN_DA4m,ORN_DA4m,ORN,NA,DA4m,NA,1,1,291,66,275.9173642,NA,275.9173642,
1605198915,169,244,244,838,Traced,ORN_DC1_L,155980879,FALSE,B-contra,ORN_DC1,ORN_DC1,ORN,NA,DC1,55,1,1,838,244,530.351656,79.64606912,530.351656,
1605864501,167,276,276,776,Traced,ORN_DC1_R,141121252,FALSE,B-ipsi,ORN_DC1,ORN_DC1,ORN,NA,DC1,150,1,1,776,276,465.6209164,213.488009,465.6209164,
1636225564,170,267,267,778,Traced,ORN_DC1_L,148786733,FALSE,B-contra,ORN_DC1,ORN_DC1,ORN,NA,DC1,58,1,1,778,265,475.0667811,104.1301528,475.0667811,
